NELLE,0.003,5.754,6
MINDI,0.003,5.758,7
LU,0.003,5.761,8
LORINDA,0.003,5.764,9
LARUE,0.003,5.768,0
FLORENE,0.003,5.771,1
DEMETRA,0.003,5.774,2
DEDRA,0.003,5.778,3
CIARA,0.003,5.781,4
CHANTELLE,0.003,5.784,5
ASHLY,0.003,5.788,6
SUZY,0.003,5.791,7
ROSALVA,0.003,5.794,8
NOELIA,0.003,5.798,9
LYDA,0.003,5.801,0
LEATHA,0.003,5.804,1
KRYSTYNA,0.003,5.808,2
KRISTAN,0.003,5.811,3
KARRI,0.003,5.814,4
DARLINE,0.003,5.817,5
DARCIE,0.003,5.821,6
CINDA,0.003,5.824,7
CHEYENNE,0.003,5.827,8
CHERRIE,0.003,5.831,9
AWILDA,0.003,5.834,0
ALMEDA,0.003,5.837,1
ROLANDA,0.003,5.840,2
LANETTE,0.003,5.844,3
JERILYN,0.003,5.847,4
GISELE,0.003,5.850,5
EVALYN,0.003,5.854,6
CYNDI,0.003,5.857,7
CLETA,0.003,5.860,8
CARIN,0.003,5.863,9
ZINA,0.003,5.867,0
ZENA,0.003,5.870,1
VELIA,0.003,5.873,2
TANIKA,0.003,5.876,3
PAUL,0.003,5.880,4
CHARISSA,0.003,5.883,5
THOMAS,0.003,5.886,6
TALIA,0.003,5.889,7
MARGARETE,0.003,5.892,8
LAVONDA,0.003,5.896,9
KAYLEE,0.003,5.899,0
KATHLENE,0.003,5.902,1
JONNA,0.003,5.905,2
IRENA,0.003,5.908,3
ILONA,0.003,5.912,4
IDALIA,0.003,5.915,5
CANDIS,0.003,5.918,6
CANDANCE,0.003,5.921,7
BRANDEE,0.003,5.924,8
ANITRA,0.003,5.928,9
ALIDA,0.003,5.931,0
SIGRID,0.003,5.934,1
NICOLETTE,0.003,5.937,2
MARYJO,0.003,5.940,3
LINETTE,0.003,5.944,4
HEDWIG,0.003,5.947,5
CHRISTIANA,0.003,5.950,6
CASSIDY,0.003,5.953,7
ALEXIA,0.003,5.956,8
TRESSIE,0.003,5.959,9
MODESTA,0.003,5.962,0
LUPITA,0.003,5.966,1
LITA,0.003,5.969,2
GLADIS,0.003,5.972,3
EVELIA,0.003,5.975,4
DAVIDA,0.003,5.978,5
CHERRI,0.003,5.981,6
CECILY,0.003,5.984,7
ASHELY,0.003,5.988,8
ANNABEL,0.003,5.991,9
AGUSTINA,0.003,5.994,0
WANITA,0.003,5.997,1
SHIRLY,0.003,6.000,2
ROSAURA,0.003,6.003,3
HULDA,0.003,6.006,4
EUN,0.003,6.009,5
BAILEY,0.003,6.013,6
YETTA,0.003,6.016,7
VERONA,0.003,6.019,8
THOMASINA,0.003,6.022,9
SIBYL,0.003,6.025,0
SHANNAN,0.003,6.028,1
MECHELLE,0.003,6.031,2
LUE,0.003,6.034,3
LEANDRA,0.003,6.037,4
LANI,0.003,6.040,5
KYLEE,0.003,6.043,6
KANDY,0.003,6.046,7
JOLYNN,0.003,6.049,8
FERNE,0.003,6.053,9
EBONI,0.003,6.056,0
CORENE,0.003,6.059,1
ALYSIA,0.003,6.062,2
ZULA,0.003,6.065,3
NADA,0.003,6.068,4
MOIRA,0.003,6.071,5
LYNDSAY,0.003,6.074,6
LORRETTA,0.003,6.077,7
JUAN,0.003,6.080,8
JAMMIE,0.003,6.083,9
HORTENSIA,0.003,6.086,0
GAYNELL,0.003,6.089,1
CAMERON,0.003,6.092,2
ADRIA,0.003,6.095,3
VINA,0.003,6.098,4
VICENTA,0.003,6.101,5
TANGELA,0.003,6.104,6
STEPHINE,0.003,6.107,7
NORINE,0.003,6.110,8
NELLA,0.003,6.113,9
LIANA,0.003,6.116,0
LESLEE,0.003,6.119,1
KIMBERELY,0.003,6.122,2
ILIANA,0.003,6.125,3
GLORY,0.003,6.128,4
FELICA,0.003,6.131,5
EMOGENE,0.003,6.134,6
ELFRIEDE,0.003,6.137,7
EDEN,0.003,6.140,8
EARTHA,0.003,6.144,9
CARMA,0.003,6.147,0
BEA,0.003,6.150,1
OCIE,0.003,6.153,2
MARRY,0.003,6.156,3
LENNIE,0.003,6.158,4
KIARA,0.003,6.161,5
JACALYN,0.003,6.164,6
CARLOTA,0.003,6.167,7
ARIELLE,0.003,6.170,8
YU,0.003,6.173,9
STAR,0.003,6.176,0
OTILIA,0.003,6.179,1
KIRSTIN,0.003,6.182,2
KACEY,0.003,6.185,3
JOHNETTA,0.003,6.188,4
JOEY,0.003,6.191,5
JOETTA,0.003,6.194,6
JERALDINE,0.003,6.197,7
JAUNITA,0.003,6.200,8
ELANA,0.003,6.203,9
DORTHEA,0.003,6.206,0
CAMI,0.003,6.209,1
AMADA,0.003,6.212,2
ADELIA,0.003,6.215,3
VERNITA,0.003,6.218,4
TAMAR,0.003,6.221,5
SIOBHAN,0.003,6.223,6
RENEA,0.003,6.226,7
RASHIDA,0.003,6.229,8
OUIDA,0.003,6.232,9
ODELL,0.003,6.235,0
NILSA,0.003,6.238,1
MERYL,0.003,6.241,2
KRISTYN,0.003,6.244,3
JULIETA,0.003,6.247,4
DANICA,0.003,6.250,5
BREANNE,0.003,6.253,6
AUREA,0.003,6.256,7
ANGLEA,0.003,6.259,8
SHERRON,0.003,6.261,9
ODETTE,0.003,6.264,0
MALIA,0.003,6.267,1
LORELEI,0.003,6.270,2
LIN,0.003,6.273,3
LEESA,0.003,6.276,4
KENNA,0.003,6.279,5
KATHLYN,0.003,6.282,6
FIONA,0.003,6.285,7
CHARLETTE,0.003,6.287,8
SUZIE,0.003,6.290,9
SHANTELL,0.003,6.293,0
SABRA,0.003,6.296,1
RACQUEL,0.003,6.299,2
MYONG,0.003,6.302,3
MIRA,0.003,6.305,4
MARTINE,0.003,6.307,5
LUCIENNE,0.003,6.310,6
LAVADA,0.003,6.313,7
JULIANN,0.003,6.316,8
JOHNIE,0.003,6.319,9
ELVERA,0.003,6.322,0
DELPHIA,0.003,6.325,1
CLAIR,0.003,6.327,2
CHRISTIANE,0.003,6.330,3
CHAROLETTE,0.003,6.333,4
CARRI,0.003,6.336,5
AUGUSTINE,0.003,6.339,6
ASHA,0.003,6.342,7
ANGELLA,0.003,6.345,8
PAOLA,0.003,6.347,9
NINFA,0.003,6.350,0
LEDA,0.003,6.353,1
LAI,0.003,6.356,2
EDA,0.003,6.359,3
SUNSHINE,0.003,6.361,4
STEFANI,0.003,6.364,5
SHANELL,0.003,6.367,6
PALMA,0.003,6.370,7
MACHELLE,0.003,6.373,8
LISSA,0.003,6.375,9
KECIA,0.003,6.378,0
KATHRYNE,0.003,6.381,1
KARLENE,0.003,6.384,2
JULISSA,0.003,6.387,3
JETTIE,0.003,6.389,4
JENNIFFER,0.003,6.392,5
HUI,0.003,6.395,6
CORRINA,0.003,6.398,7
CHRISTOPHER,0.003,6.401,8
CAROLANN,0.003,6.403,9
ALENA,0.003,6.406,0
TESS,0.003,6.409,1
ROSARIA,0.003,6.412,2
MYRTICE,0.003,6.414,3
MARYLEE,0.003,6.417,4
LIANE,0.003,6.420,5
KENYATTA,0.003,6.423,6
JUDIE,0.003,6.426,7
JANEY,0.003,6.428,8
IN,0.003,6.431,9
ELMIRA,0.003,6.434,0
ELDORA,0.003,6.437,1
DENNA,0.003,6.439,2
CRISTI,0.003,6.442,3
CATHI,0.003,6.445,4
ZAIDA,0.003,6.448,5
VONNIE,0.003,6.450,6
VIVA,0.003,6.453,7
VERNIE,0.003,6.456,8
ROSALINE,0.003,6.459,9
MARIELA,0.003,6.461,0
LUCIANA,0.003,6.464,1
LESLI,0.003,6.467,2
KARAN,0.003,6.469,3
FELICE,0.003,6.472,4
DENEEN,0.003,6.475,5
ADINA,0.003,6.478,6
WYNONA,0.003,6.480,7
TARSHA,0.003,6.483,8
SHERON,0.003,6.486,9
SHASTA,0.003,6.488,0
SHANITA,0.003,6.491,1
SHANI,0.003,6.494,2
SHANDRA,0.003,6.497,3
RANDA,0.003,6.499,4
PINKIE,0.003,6.502,5
PARIS,0.003,6.505,6
NELIDA,0.003,6.507,7
MARILOU,0.003,6.510,8
LYLA,0.003,6.513,9
LAURENE,0.003,6.515,0
LACI,0.003,6.518,1
JOI,0.003,6.521,2
JANENE,0.003,6.524,3
DOROTHA,0.003,6.526,4
DANIELE,0.003,6.529,5
DANI,0.003,6.532,6
CAROLYNN,0.003,6.534,7
CARLYN,0.003,6.537,8
BERENICE,0.003,6.540,9
AYESHA,0.003,6.542,0
ANNELIESE,0.003,6.545,1
ALETHEA,0.003,6.548,2
THERSA,0.003,6.551,3
TAMIKO,0.003,6.553,4
RUFINA,0.003,6.556,5
OLIVA,0.003,6.559,6
MOZELL,0.003,6.561,7
MARYLYN,0.003,6.564,8
MADISON,0.003,6.567,9
KRISTIAN,0.003,6.569,0
KATHYRN,0.003,6.572,1
KASANDRA,0.003,6.575,2
KANDACE,0.003,6.577,3
JANAE,0.003,6.580,4
GABRIEL,0.003,6.583,5
DOMENICA,0.003,6.585,6
DEBBRA,0.003,6.588,7
DANNIELLE,0.003,6.591,8
CHUN,0.003,6.593,9
BUFFY,0.003,6.596,0
BARBIE,0.003,6.599,1
ARCELIA,0.003,6.601,2
AJA,0.003,6.604,3
ZENOBIA,0.003,6.607,4
SHAREN,0.003,6.609,5
SHAREE,0.003,6.612,6
PATRICK,0.003,6.614,7
PAGE,0.003,6.617,8
MY,0.003,6.620,9
LAVINIA,0.003,6.622,0
KUM,0.003,6.625,1
KACIE,0.003,6.628,2
JACKELINE,0.003,6.630,3
HUONG,0.003,6.633,4
FELISA,0.003,6.636,5
EMELIA,0.003,6.638,6
ELEANORA,0.003,6.641,7
CYTHIA,0.003,6.644,8
CRISTIN,0.003,6.646,9
CLYDE,0.003,6.649,0
CLARIBEL,0.003,6.651,1
CARON,0.003,6.654,2
ANASTACIA,0.003,6.657,3
ZULMA,0.003,6.659,4
ZANDRA,0.003,6.662,5
YOKO,0.003,6.665,6
TENISHA,0.003,6.667,7
SUSANN,0.003,6.670,8
SHERILYN,0.003,6.672,9
SHAY,0.003,6.675,0
SHAWANDA,0.003,6.678,1
SABINE,0.003,6.680,2
ROMANA,0.003,6.683,3
MATHILDA,0.003,6.685,4
LINSEY,0.003,6.688,5
KEIKO,0.003,6.691,6
JOANA,0.003,6.693,7
ISELA,0.003,6.696,8
GRETTA,0.003,6.698,9
GEORGETTA,0.003,6.701,0
EUGENIE,0.003,6.704,1
DUSTY,0.003,6.706,2
DESIRAE,0.003,6.709,3
DELORA,0.003,6.711,4
CORAZON,0.003,6.714,5
ANTONINA,0.003,6.717,6
ANIKA,0.003,6.719,7
WILLENE,0.003,6.722,8
TRACEE,0.003,6.724,9
TAMATHA,0.003,6.727,0
REGAN,0.003,6.730,1
NICHELLE,0.003,6.732,2
MICKIE,0.003,6.735,3
MAEGAN,0.003,6.737,4
LUANA,0.003,6.740,5
LANITA,0.003,6.742,6
KELSIE,0.003,6.745,7
EDELMIRA,0.003,6.748,8
BREE,0.003,6.750,9
AFTON,0.003,6.753,0
TEODORA,0.003,6.755,1
TAMIE,0.003,6.758,2
SHENA,0.003,6.760,3
MEG,0.003,6.763,4
LINH,0.003,6.765,5
KELI,0.003,6.768,6
KACI,0.003,6.771,7
DANYELLE,0.003,6.773,8
BRITT,0.003,6.776,9
ARLETTE,0.003,6.778,0
ALBERTINE,0.003,6.781,1
ADELLE,0.003,6.783,2
TIFFINY,0.003,6.786,3
STORMY,0.003,6.788,4
SIMONA,0.003,6.791,5
NUMBERS,0.003,6.793,6
NICOLASA,0.003,6.796,7
NICHOL,0.003,6.798,8
NIA,0.003,6.801,9
NAKISHA,0.003,6.803,0
MEE,0.003,6.806,1
MAIRA,0.003,6.808,2
LOREEN,0.003,6.811,3
KIZZY,0.003,6.813,4
JOHNNY,0.003,6.816,5
JAY,0.003,6.818,6
FALLON,0.003,6.821,7
CHRISTENE,0.003,6.823,8
BOBBYE,0.003,6.826,9
ANTHONY,0.003,6.828,0
YING,0.002,6.831,1
VINCENZA,0.002,6.833,2
TANJA,0.002,6.836,3
RUBIE,0.002,6.838,4
RONI,0.002,6.841,5
QUEENIE,0.002,6.843,6
MARGARETT,0.002,6.846,7
KIMBERLI,0.002,6.848,8
IRMGARD,0.002,6.851,9
IDELL,0.002,6.853,0
HILMA,0.002,6.856,1
EVELINA,0.002,6.858,2
ESTA,0.002,6.861,3
EMILEE,0.002,6.863,4
DENNISE,0.002,6.866,5
DANIA,0.002,6.868,6
CARL,0.002,6.871,7
CARIE,0.002,6.873,8
ANTONIO,0.002,6.876,9
WAI,0.002,6.878,0
SANG,0.002,6.881,1
RISA,0.002,6.883,2
RIKKI,0.002,6.885,3
PARTICIA,0.002,6.888,4
MUI,0.002,6.890,5
MASAKO,0.002,6.893,6
MARIO,0.002,6.895,7
LUVENIA,0.002,6.898,8
LOREE,0.002,6.900,9
LONI,0.002,6.903,0
LIEN,0.002,6.905,1
KEVIN,0.002,6.907,2
GIGI,0.002,6.910,3
FLORENCIA,0.002,6.912,4
DORIAN,0.002,6.915,5
DENITA,0.002,6.917,6
DALLAS,0.002,6.920,7
CHI,0.002,6.922,8
BILLYE,0.002,6.925,9
ALEXANDER,0.002,6.927,0
TOMIKA,0.002,6.929,1
SHARITA,0.002,6.932,2
RANA,0.002,6.934,3
NIKOLE,0.002,6.937,4
NEOMA,0.002,6.939,5
MARGARITE,0.002,6.942,6
MADALYN,0.002,6.944,7
LUCINA,0.002,6.946,8
LAILA,0.002,6.949,9
KALI,0.002,6.951,0
JENETTE,0.002,6.954,1
GABRIELE,0.002,6.956,2
EVELYNE,0.002,6.958,3
ELENORA,0.002,6.961,4
CLEMENTINA,0.002,6.963,5
ALEJANDRINA,0.002,6.966,6
ZULEMA,0.002,6.968,7
VIOLETTE,0.002,6.971,8
VANNESSA,0.002,6.973,9
THRESA,0.002,6.975,0
RETTA,0.002,6.978,1
PIA,0.002,6.980,2
PATIENCE,0.002,6.982,3
NOELLA,0.002,6.985,4
NICKIE,0.002,6.987,5
JONELL,0.002,6.990,6
DELTA,0.002,6.992,7
CHUNG,0.002,6.994,8
CHAYA,0.002,6.997,9
CAMELIA,0.002,6.999,0
BETHEL,0.002,7.002,1
ANYA,0.002,7.004,2
ANDREW,0.002,7.006,3
THANH,0.002,7.009,4
SUZANN,0.002,7.011,5
SPRING,0.002,7.013,6
SHU,0.002,7.016,7
MILA,0.002,7.018,8
LILLA,0.002,7.020,9
LAVERNA,0.002,7.023,0
KEESHA,0.002,7.025,1
KATTIE,0.002,7.028,2
GIA,0.002,7.030,3
GEORGENE,0.002,7.032,4
EVELINE,0.002,7.035,5
ESTELL,0.002,7.037,6
ELIZBETH,0.002,7.039,7
VIVIENNE,0.002,7.042,8
VALLIE,0.002,7.044,9
TRUDIE,0.002,7.046,0
STEPHANE,0.002,7.049,1
MICHEL,0.002,7.051,2
MAGALY,0.002,7.053,3
MADIE,0.002,7.056,4
KENYETTA,0.002,7.058,5
KARREN,0.002,7.060,6
JANETTA,0.002,7.063,7
HERMINE,0.002,7.065,8
HARMONY,0.002,7.067,9
DRUCILLA,0.002,7.069,0
DEBBI,0.002,7.072,1
CELESTINA,0.002,7.074,2
CANDIE,0.002,7.076,3
BRITNI,0.002,7.079,4
BECKIE,0.002,7.081,5
AMINA,0.002,7.083,6
ZITA,0.002,7.086,7
YUN,0.002,7.088,8
YOLANDE,0.002,7.090,9
VIVIEN,0.002,7.093,0
VERNETTA,0.002,7.095,1
TRUDI,0.002,7.097,2
SOMMER,0.002,7.099,3
PEARLE,0.002,7.102,4
PATRINA,0.002,7.104,5
OSSIE,0.002,7.106,6
NICOLLE,0.002,7.109,7
LOYCE,0.002,7.111,8
LETTY,0.002,7.113,9
LARISA,0.002,7.116,0
KATHARINA,0.002,7.118,1
JOSELYN,0.002,7.120,2
JONELLE,0.002,7.122,3
JENELL,0.002,7.125,4
IESHA,0.002,7.127,5
HEIDE,0.002,7.129,6
FLORINDA,0.002,7.132,7
FLORENTINA,0.002,7.134,8
FLO,0.002,7.136,9
ELODIA,0.002,7.138,0
DORINE,0.002,7.141,1
BRUNILDA,0.002,7.143,2
BRIGID,0.002,7.145,3
ASHLI,0.002,7.148,4
ARDELLA,0.002,7.150,5
TWANA,0.002,7.152,6
THU,0.002,7.154,7
TARAH,0.002,7.157,8
SUNG,0.002,7.159,9
SHEA,0.002,7.161,0
SHAVON,0.002,7.163,1
SHANE,0.002,7.166,2
SERINA,0.002,7.168,3
RAYNA,0.002,7.170,4
RAMONITA,0.002,7.173,5
NGA,0.002,7.175,6
MARGURITE,0.002,7.177,7
LUCRECIA,0.002,7.179,8
KOURTNEY,0.002,7.182,9
KATI,0.002,7.184,0
JESUS,0.002,7.186,1
JESENIA,0.002,7.188,2
DIAMOND,0.002,7.191,3
CRISTA,0.002,7.193,4
AYANA,0.002,7.195,5
ALICA,0.002,7.197,6
ALIA,0.002,7.200,7
VINNIE,0.002,7.202,8
SUELLEN,0.002,7.204,9
ROMELIA,0.002,7.206,0
RACHELL,0.002,7.209,1
PIPER,0.002,7.211,2
OLYMPIA,0.002,7.213,3
MICHIKO,0.002,7.215,4
KATHALEEN,0.002,7.217,5
JOLIE,0.002,7.220,6
JESSI,0.002,7.222,7
JANESSA,0.002,7.224,8
HANA,0.002,7.226,9
HA,0.002,7.229,0
ELEASE,0.002,7.231,1
CARLETTA,0.002,7.233,2
BRITANY,0.002,7.235,3
SHONA,0.002,7.238,4
SALOME,0.002,7.240,5
ROSAMOND,0.002,7.242,6
REGENA,0.002,7.244,7
RAINA,0.002,7.246,8
NGOC,0.002,7.249,9
NELIA,0.002,7.251,0
LOUVENIA,0.002,7.253,1
LESIA,0.002,7.255,2
LATRINA,0.002,7.257,3
LATICIA,0.002,7.260,4
LARHONDA,0.002,7.262,5
JINA,0.002,7.264,6
JACKI,0.002,7.266,7
HOLLIS,0.002,7.268,8
HOLLEY,0.002,7.271,9
EMMY,0.002,7.273,0
DEEANN,0.002,7.275,1
CORETTA,0.002,7.277,2
ARNETTA,0.002,7.279,3
VELVET,0.002,7.281,4
THALIA,0.002,7.284,5
SHANICE,0.002,7.286,6
NETA,0.002,7.288,7
MIKKI,0.002,7.290,8
MICKI,0.002,7.292,9
LONNA,0.002,7.294,0
LEANA,0.002,7.297,1
LASHUNDA,0.002,7.299,2
KILEY,0.002,7.301,3
JOYE,0.002,7.303,4
JACQULYN,0.002,7.305,5
IGNACIA,0.002,7.307,6
HYUN,0.002,7.310,7
HIROKO,0.002,7.312,8
HENRY,0.002,7.314,9
HENRIETTE,0.002,7.316,0
ELAYNE,0.002,7.318,1
DELINDA,0.002,7.320,2
DARNELL,0.002,7.323,3
DAHLIA,0.002,7.325,4
COREEN,0.002,7.327,5
CONSUELA,0.002,7.329,6
CONCHITA,0.002,7.331,7
CELINE,0.002,7.333,8
BABETTE,0.002,7.336,9
AYANNA,0.002,7.338,0
ANETTE,0.002,7.340,1
ALBERTINA,0.002,7.342,2
SKYE,0.002,7.344,3
SHAWNEE,0.002,7.346,4
SHANEKA,0.002,7.349,5
QUIANA,0.002,7.351,6
PAMELIA,0.002,7.353,7
MIN,0.002,7.355,8
MERRI,0.002,7.357,9
MERLENE,0.002,7.359,0
MARGIT,0.002,7.361,1
KIESHA,0.002,7.363,2
KIERA,0.002,7.366,3
KAYLENE,0.002,7.368,4
JODEE,0.002,7.370,5
JENISE,0.002,7.372,6
ERLENE,0.002,7.374,7
EMMIE,0.002,7.376,8
ELSE,0.002,7.378,9
DARYL,0.002,7.381,0
DALILA,0.002,7.383,1
DAISEY,0.002,7.385,2
CODY,0.002,7.387,3
CASIE,0.002,7.389,4
BELIA,0.002,7.391,5
BABARA,0.002,7.393,6
VERSIE,0.002,7.395,7
VANESA,0.002,7.398,8
SHELBA,0.002,7.400,9
SHAWNDA,0.002,7.402,0
SAM,0.002,7.404,1
NORMAN,0.002,7.406,2
NIKIA,0.002,7.408,3
NAOMA,0.002,7.410,4
MARNA,0.002,7.412,5
MARGERET,0.002,7.414,6
MADALINE,0.002,7.417,7
LAWANA,0.002,7.419,8
KINDRA,0.002,7.421,9
JUTTA,0.002,7.423,0
JAZMINE,0.002,7.425,1
JANETT,0.002,7.427,2
HANNELORE,0.002,7.429,3
GLENDORA,0.002,7.431,4
GERTRUD,0.002,7.433,5
GARNETT,0.002,7.435,6
FREEDA,0.002,7.438,7
FREDERICA,0.002,7.440,8
FLORANCE,0.002,7.442,9
FLAVIA,0.002,7.444,0
DENNIS,0.002,7.446,1
CARLINE,0.002,7.448,2
BEVERLEE,0.002,7.450,3
ANJANETTE,0.002,7.452,4
VALDA,0.002,7.454,5
TRINITY,0.002,7.456,6
TAMALA,0.002,7.459,7
STEVIE,0.002,7.461,8
SHONNA,0.002,7.463,9
SHA,0.002,7.465,0
SARINA,0.002,7.467,1
ONEIDA,0.002,7.469,2
MICAH,0.002,7.471,3
MERILYN,0.002,7.473,4
MARLEEN,0.002,7.475,5
LURLINE,0.002,7.477,6
LENNA,0.002,7.479,7
KATHERIN,0.002,7.481,8
JIN,0.002,7.483,9
JENI,0.002,7.485,0
HAE,0.002,7.488,1
GRACIA,0.002,7.490,2
GLADY,0.002,7.492,3
FARAH,0.002,7.494,4
ERIC,0.002,7.496,5
ENOLA,0.002,7.498,6
EMA,0.002,7.500,7
DOMINQUE,0.002,7.502,8
DEVONA,0.002,7.504,9
DELANA,0.002,7.506,0
CECILA,0.002,7.508,1
CAPRICE,0.002,7.510,2
ALYSHA,0.002,7.512,3
ALI,0.002,7.514,4
ALETHIA,0.002,7.517,5
VENA,0.002,7.519,6
THERESIA,0.002,7.521,7
TAWNY,0.002,7.523,8
SONG,0.002,7.525,9
SHAKIRA,0.002,7.527,0
SAMARA,0.002,7.529,1
SACHIKO,0.002,7.531,2
RACHELE,0.002,7.533,3
PAMELLA,0.002,7.535,4
NICKY,0.002,7.537,5
MARNI,0.002,7.539,6
MARIEL,0.002,7.541,7
MAREN,0.002,7.543,8
MALISA,0.002,7.545,9
LIGIA,0.002,7.547,0
LERA,0.002,7.549,1
LATORIA,0.002,7.551,2
LARAE,0.002,7.553,3
KIMBER,0.002,7.555,4
KATHERN,0.002,7.557,5
KAREY,0.002,7.559,6
JENNEFER,0.002,7.561,7
JANETH,0.002,7.563,8
HALINA,0.002,7.566,9
FREDIA,0.002,7.568,0
DELISA,0.002,7.570,1
DEBROAH,0.002,7.572,2
CIERA,0.002,7.574,3
CHIN,0.002,7.576,4
ANGELIKA,0.002,7.578,5
ANDREE,0.002,7.580,6
ALTHA,0.002,7.582,7
YEN,0.002,7.584,8
VIVAN,0.002,7.586,9
TERRESA,0.002,7.588,0
TANNA,0.002,7.590,1
SUK,0.002,7.592,2
SUDIE,0.002,7.594,3
SOO,0.002,7.596,4
SIGNE,0.002,7.598,5
SALENA,0.002,7.600,6
RONNI,0.002,7.602,7
REBBECCA,0.002,7.604,8
MYRTIE,0.002,7.606,9
MCKENZIE,0.002,7.608,0
MALIKA,0.002,7.610,1
MAIDA,0.002,7.612,2
LOAN,0.002,7.614,3
LEONARDA,0.002,7.616,4
KAYLEIGH,0.002,7.618,5
FRANCE,0.002,7.620,6
ETHYL,0.002,7.622,7
ELLYN,0.002,7.624,8
DAYLE,0.002,7.626,9
CAMMIE,0.002,7.628,0
BRITTNI,0.002,7.630,1
BIRGIT,0.002,7.632,2
AVELINA,0.002,7.634,3
ASUNCION,0.002,7.636,4
ARIANNA,0.002,7.638,5
AKIKO,0.002,7.640,6
VENICE,0.002,7.642,7
TYESHA,0.002,7.644,8
TONIE,0.002,7.646,9
TIESHA,0.002,7.648,0
TAKISHA,0.002,7.650,1
STEFFANIE,0.002,7.652,2
SINDY,0.002,7.654,3
SANTANA,0.002,7.656,4
MEGHANN,0.002,7.658,5
MANDA,0.002,7.660,6
MACIE,0.002,7.662,7
LADY,0.002,7.664,8
KELLYE,0.002,7.666,9
KELLEE,0.002,7.668,0
JOSLYN,0.002,7.670,1
JASON,0.002,7.672,2
INGER,0.002,7.674,3
INDIRA,0.002,7.676,4
GLINDA,0.002,7.678,5
GLENNIS,0.002,7.680,6
FERNANDA,0.002,7.682,7
FAUSTINA,0.002,7.684,8
ENEIDA,0.002,7.686,9
ELICIA,0.002,7.688,0
DOT,0.002,7.690,1
DIGNA,0.002,7.692,2
DELL,0.002,7.694,3
ARLETTA,0.002,7.696,4
ANDRE,0.002,7.698,5
WILLIA,0.002,7.699,6
TAMMARA,0.002,7.701,7
TABETHA,0.002,7.703,8
SHERRELL,0.002,7.705,9
SARI,0.002,7.707,0
REFUGIO,0.002,7.709,1
REBBECA,0.002,7.711,2
PAULETTA,0.002,7.713,3
NIEVES,0.002,7.715,4
NATOSHA,0.002,7.717,5
NAKITA,0.002,7.719,6
MAMMIE,0.002,7.721,7
KENISHA,0.002,7.723,8
KAZUKO,0.002,7.725,9
KASSIE,0.002,7.727,0
GARY,0.002,7.729,1
EARLEAN,0.002,7.731,2
DAPHINE,0.002,7.733,3
CORLISS,0.002,7.735,4
CLOTILDE,0.002,7.736,5
CAROLYNE,0.002,7.738,6
BERNETTA,0.002,7.740,7
AUGUSTINA,0.002,7.742,8
AUDREA,0.002,7.744,9
ANNIS,0.002,7.746,0
ANNABELL,0.002,7.748,1
YAN,0.002,7.750,2
TENNILLE,0.002,7.752,3
TAMICA,0.002,7.754,4
SELENE,0.002,7.756,5
SEAN,0.002,7.758,6
ROSANA,0.002,7.760,7
REGENIA,0.002,7.762,8
QIANA,0.002,7.763,9
MARKITA,0.002,7.765,0
MACY,0.002,7.767,1
LEEANNE,0.002,7.769,2
LAURINE,0.002,7.771,3
KYM,0.002,7.773,4
JESSENIA,0.002,7.775,5
JANITA,0.002,7.777,6
GEORGINE,0.002,7.779,7
GENIE,0.002,7.781,8
EMIKO,0.002,7.783,9
ELVIE,0.002,7.785,0
DEANDRA,0.002,7.786,1
DAGMAR,0.002,7.788,2
CORIE,0.002,7.790,3
COLLEN,0.002,7.792,4
CHERISH,0.002,7.794,5
ROMAINE,0.002,7.796,6
PORSHA,0.002,7.798,7
PEARLENE,0.002,7.800,8
MICHELINE,0.002,7.802,9
MERNA,0.002,7.804,0
MARGORIE,0.002,7.805,1
MARGARETTA,0.002,7.807,2
LORE,0.002,7.809,3
KENNETH,0.002,7.811,4
JENINE,0.002,7.813,5
HERMINA,0.002,7.815,6
FREDERICKA,0.002,7.817,7
ELKE,0.002,7.819,8
DRUSILLA,0.002,7.820,9
DORATHY,0.002,7.822,0
DIONE,0.002,7.824,1
DESIRE,0.002,7.826,2
CELENA,0.002,7.828,3
BRIGIDA,0.002,7.830,4
ANGELES,0.002,7.832,5
ALLEGRA,0.002,7.834,6
THEO,0.002,7.836,7
TAMEKIA,0.002,7.837,8
SYNTHIA,0.002,7.839,9
STEPHEN,0.002,7.841,0
SOOK,0.002,7.843,1
SLYVIA,0.002,7.845,2
ROSANN,0.002,7.847,3
REATHA,0.002,7.849,4
RAYE,0.002,7.850,5
MARQUETTA,0.002,7.852,6
MARGART,0.002,7.854,7
LING,0.002,7.856,8
LAYLA,0.002,7.858,9
KYMBERLY,0.002,7.860,0
KIANA,0.002,7.861,1
KAYLEEN,0.002,7.863,2
KATLYN,0.002,7.865,3
KARMEN,0.002,7.867,4
JOELLA,0.002,7.869,5
IRINA,0.002,7.871,6
EMELDA,0.002,7.873,7
ELENI,0.002,7.874,8
DETRA,0.002,7.876,9
CLEMMIE,0.002,7.878,0
CHERYLL,0.002,7.880,1
CHANTELL,0.002,7.882,2
CATHEY,0.002,7.884,3
ARNITA,0.002,7.886,4
ARLA,0.002,7.887,5
ANGLE,0.002,7.889,6
ANGELIC,0.002,7.891,7
ALYSE,0.002,7.893,8
ZOFIA,0.002,7.895,9
THOMASINE,0.002,7.897,0
TENNIE,0.002,7.898,1
SON,0.002,7.900,2
