"Ryan O'Donnell"
"Paul D. Gader"
"Maneesh Agrawala"
"Kilian Weinberger"
"Kenneth Ross"
"Shree K. Nayar"
"Leysia Palen"
"Ken Goldberg"
"Ron Fedkiw"
"Fei-Fei Li"
"Michael Franz"
"Edward A. Fox"
"Kyla A. McMullen"
"David Wetherall"
"Alfred Kobsa"
"Santosh Nagarakatte"
"Lenore Blum"
"Shivnath Babu"
"Samir Khuller"
"John H. Reif"
"Andrew McGregor"
"Jing Chen"
"Daphne Koller"
"Zeev Dvir"
"Bob Kessler"
"Cauligi (Raghu) Raghavendra"
"Ana Milanova"
"Larry Smarr"
"Milo Martin"
"Victor Vianu"
"Henning Schulzrinne"
"Lars Arge"
"Mikhail Belkin"
"Barbara Cutler"
"Richard Lipton"
"Ranjit Jhala"
"Jordan Boyd-Graber"
"Xavier Tricoche"
"Suresh Jagannathan"
"Gloria Mark"
"Pablo Parrilo"
"Song Chun Zhu"
"Westley Weimer"
"Dean Tullsen"
"Michael G. Dyer"
"Lydia E. Kavraki"
"David Bindel"
"Zhaojun Bai"
"Prasad Tetali"
"Mark D. Hill"
"Robert Sedgewick"
"Edward Felten"
"Eric Brewer"
"David Blei"
"Ben Hardekopf"
"Charles Stewart"
"Jon Froehlich"
"David Mazieres"
"John Mellor-Crummey"
"Lakshminarayanan Subramanian"
"Jon Kleinberg"
"Michael Horn"
"Neil Immerman"
"Richard R. Muntz"
"Giovanni Vigna"
"Ramani Duraiswami"
"Deborah Tatar"
"Claire Mathieu"
"John Carlis"
"Andrew Appel"
"Richard Stern"
"Steven K. Feiner"
"Jeremy Buhler"
